paper,propensity_score
A shallow feature extraction network with a large receptive field for stereo matching tasks,0.15119581753443534
Evaluating Semantic Representations of Source Code,0.2343256416421585
Deep Generative Classifier for Out-of-distribution Sample Detection,0.26953731324384445
Adaptive Loss Scaling for Mixed Precision Training,0.2124891266968672
On importance-weighted autoencoders,0.3232674302846297
Mixed Precision Training With 8-bit Floating Point,0.2630826194412783
A Functional Characterization of Randomly Initialized Gradient Descent in Deep ReLU Networks,0.24769391429482798
ASGen: Answer-containing Sentence Generation to Pre-Train Question Generator for Scale-up Data in Question Answering,0.339569782227856
Invariance vs Robustness of Neural Networks,0.16508968598733648
Modelling the influence of data structure on learning in neural networks,0.20268676755051807
A Perturbation Analysis of Input Transformations for Adversarial Attacks,0.2596060064234903
Understanding Isomorphism Bias in Graph Data Sets ,0.1533056634145459
Data-Efficient Image Recognition with Contrastive Predictive Coding,0.362579658521363
OBJECT-ORIENTED REPRESENTATION OF 3D SCENES,0.2771616166088812
Barcodes as summary of objective functions' topology,0.15333143742273556
Asynchronous Stochastic Subgradient Methods for General Nonsmooth Nonconvex Optimization,0.21931840001041467
Top-down training for neural networks,0.1866450680446004
A new perspective in understanding of Adam-Type algorithms and beyond,0.20473087631605238
Subjective Reinforcement Learning for Open Complex Environments,0.21342948222483127
Discriminative Variational Autoencoder for Continual Learning with Generative Replay,0.12799204086380528
BOSH: An Efficient Meta Algorithm for Decision-based Attacks,0.28360181072327073
Behavior Regularized Offline Reinforcement Learning,0.353308616857582
HyperEmbed:  Tradeoffs Between Resources and Performance in NLP Tasks with Hyperdimensional Computing enabled embedding of n-gram statistics ,0.20750624608891546
Semi-Supervised Learning with Normalizing Flows,0.23510016306609235
Attacking Lifelong Learning Models with Gradient Reversion,0.21092842935180733
Deep amortized clustering,0.2933990867043946
Laconic Image Classification: Human vs. Machine Performance,0.29221930805816787
Understanding and Stabilizing GANs' Training Dynamics with Control Theory,0.2063026297283332
Benefits of Overparameterization in Single-Layer Latent Variable Generative Models,0.31053132697447966
Detecting Noisy Training Data with Loss Curves,0.3152693294341099
On Concept-Based Explanations in Deep Neural Networks,0.32375743816146046
Trajectory representation learning for Multi-Task NMRDPs planning,0.20607562875393423
Distribution-Guided Local Explanation for Black-Box Classifiers,0.2754505529911287
Shallow VAEs with RealNVP Prior Can Perform as Well as Deep Hierarchical VAEs,0.23607414723688902
Adaptive network sparsification with dependent variational beta-Bernoulli dropout,0.2737690699490409
Scalable Generative Models for Graphs with Graph Attention Mechanism,0.19504747184565177
On the Dynamics and Convergence of Weight Normalization for Training Neural Networks,0.26481863614920315
Semi-Supervised Few-Shot Learning with Prototypical Random Walks,0.16592413292081246
Agent as Scientist: Learning to Verify Hypotheses,0.26235122002015004
Generating Robust Audio Adversarial Examples using Iterative Proportional Clipping,0.19025970153888372
Lean Images for Geo-Localization,0.267089384264471
Are Powerful Graph Neural Nets Necessary? A Dissection on Graph Classification,0.3270661791476351
DEEP GRAPH SPECTRAL EVOLUTION NETWORKS FOR GRAPH TOPOLOGICAL TRANSFORMATION,0.2703369871826748
Robust Federated Learning Through Representation Matching and Adaptive Hyper-parameters,0.2725918589597728
Enforcing Physical Constraints in Neural Neural Networks through Differentiable PDE Layer,0.31800674756354563
Evo-NAS: Evolutionary-Neural Hybrid Agent for Architecture Search,0.24046838124768202
HUBERT Untangles BERT to Improve Transfer across NLP Tasks,0.24765409157869844
Learning De-biased Representations with Biased Representations,0.3460735796516127
ICNN: INPUT-CONDITIONED FEATURE REPRESENTATION LEARNING FOR TRANSFORMATION-INVARIANT NEURAL NETWORK,0.1450633001698563
Learning Latent State Spaces for Planning through Reward Prediction,0.20368420185008745
Certified Robustness to Adversarial Label-Flipping Attacks via Randomized Smoothing,0.1982332896739828
Optimistic Adaptive Acceleration for Optimization,0.2030437559823474
Hierarchical Bayes Autoencoders,0.2378739289898567
Project and Forget: Solving Large Scale Metric Constrained Problems,0.22817338245393312
Deep Auto-Deferring Policy for Combinatorial Optimization,0.2715479745106325
Reinforcement Learning with Structured Hierarchical Grammar Representations of Actions,0.26843261152820763
Global Adversarial Robustness Guarantees for Neural Networks,0.13559229478863855
Learning Calibratable Policies using Programmatic Style-Consistency,0.32098260386888666
Alternating Recurrent Dialog Model with Large-Scale Pre-Trained Language Models,0.2125539678234115
Learning to Reason: Distilling Hierarchy via Self-Supervision and Reinforcement Learning,0.21278638400235958
The Geometry of Sign Gradient Descent,0.22253781031137324
Effective Use of Variational Embedding Capacity in Expressive End-to-End Speech Synthesis,0.28495079450827754
The problem with DDPG: understanding failures in deterministic environments with sparse rewards,0.2434216802196269
Enhanced Convolutional Neural Tangent Kernels,0.3329099357103845
COMBINED FLEXIBLE ACTIVATION FUNCTIONS FOR DEEP NEURAL NETWORKS,0.165117176715106
Meta-RCNN: Meta Learning for Few-Shot Object Detection,0.34673920083587023
AutoSlim: Towards One-Shot Architecture Search for Channel Numbers,0.3026781064356828
Learning from Imperfect Annotations: An End-to-End Approach,0.2781435581127965
Feature Map Transform Coding for Energy-Efficient CNN Inference,0.2697029328037023
Zero-Shot Out-of-Distribution Detection with Feature Correlations,0.2686342242993646
Neural Video Encoding,0.17287508286068717
Continuous Adaptation in Multi-agent Competitive Environments,0.14994048278214614
Simple and Effective Stochastic Neural Networks,0.26357787310164243
On The Difficulty of Warm-Starting Neural Network Training,0.2570031674944552
Thwarting finite difference adversarial attacks with output randomization,0.21617089556002178
Benchmarking Robustness in Object Detection: Autonomous Driving when Winter is Coming,0.26198216786240863
Negative Sampling in Variational Autoencoders,0.25935605184158855
An Empirical and Comparative Analysis of Data Valuation with Scalable Algorithms,0.26242043673246046
Attraction-Repulsion Actor-Critic for Continuous Control Reinforcement Learning,0.3172365867691284
NormLime: A New Feature Importance Metric for Explaining Deep Neural Networks,0.2870019102080193
Unsupervised Learning of Node Embeddings by Detecting Communities,0.23211587169460715
Global graph curvature,0.25182230780675846
Invertible generative models for  inverse problems: mitigating representation error and dataset bias,0.2728398138296785
Decaying momentum helps neural network training,0.2555991268175264
GRAPH NEIGHBORHOOD ATTENTIVE POOLING,0.18385948191747617
Quantum algorithm for finding the negative curvature direction,0.2313941849058467
"Walking on the Edge: Fast, Low-Distortion Adversarial Examples",0.2517624687141034
"Deep Reasoning Networks:  Thinking Fast and Slow, for Pattern De-mixing",0.27206932369381504
Measuring Calibration in Deep Learning,0.2636682042799058
Towards Understanding the Regularization of Adversarial Robustness on Neural Networks,0.31403697548158016
BRIDGING ADVERSARIAL SAMPLES AND ADVERSARIAL NETWORKS,0.2641109255149799
Kernel and Rich Regimes in Overparametrized Models,0.39072700494231355
The Intriguing Effects of Focal Loss on the Calibration of Deep Neural Networks,0.249282683104876
Domain-Invariant Representations: A Look on Compression and Weights,0.14890718510695444
Last-iterate convergence rates for min-max optimization,0.35342482069375336
Implicit Generative Modeling for Efficient Exploration,0.1577745738176556
Is There Mode Collapse? A Case Study on Face Generation and Its Black-box Calibration,0.22330040608549184
Storage Efficient and Dynamic Flexible Runtime Channel Pruning via Deep Reinforcement Learning,0.3415025475745083
Generalized Zero-shot ICD Coding,0.33693158371926923
"Unsupervised Disentanglement of Pose, Appearance and Background from Images and Videos",0.39101681302725794
A Bayes-Optimal View on Adversarial Examples,0.35178484732889737
"Carpe Diem, Seize the Samples Uncertain at the Moment"" for Adaptive Batch Selection""",0.18435424609867104
TreeCaps: Tree-Structured Capsule Networks for Program Source Code Processing,0.17814213077987548
Pre-trained Contextual Embedding of Source Code,0.2521529917984633
AdaX: Adaptive Gradient Descent with Exponential Long Term Memory,0.16849923174662249
MIST: Multiple Instance Spatial Transformer Networks,0.282177480699739
Differentiable Bayesian Neural Network Inference for Data Streams,0.2877699547219719
CAT: Compression-Aware Training for bandwidth reduction,0.3194855549276305
Using Logical Specifications of Objectives in Multi-Objective Reinforcement Learning,0.237969233409409
High-Frequency guided Curriculum Learning for Class-specific Object Boundary Detection,0.21364028309297034
Weakly-supervised Knowledge Graph Alignment with Adversarial Learning,0.42236702795368386
Differentially Private Mixed-Type Data Generation For Unsupervised Learning,0.19467408122433089
Defense against Adversarial Examples by Encoder-Assisted Search in the Latent Coding Space,0.1595655666430567
Matrix Multilayer Perceptron,0.29718435585321584
Structural Language Models for Any-Code Generation,0.28941765284902987
Hierarchical Disentangle Network for Object Representation Learning,0.2813956450571923
Improved Training Techniques for Online Neural Machine Translation,0.3265885576826276
Removing the Representation Error of GAN Image Priors Using the Deep Decoder,0.1665315020768541
Learning a Behavioral Repertoire from Demonstrations,0.19680941298395588
One-Shot Neural Architecture Search via Compressive Sensing,0.2174652947490456
Deep Audio Prior,0.3053803048534499
XD: Cross-lingual Knowledge Distillation for Polyglot Sentence Embeddings,0.2837645923939521
Graph Neural Networks for Soft Semi-Supervised Learning on Hypergraphs,0.2031998566405818
Self-Supervised State-Control through Intrinsic Mutual Information Rewards,0.18171732101620489
A Generative Model for Molecular Distance Geometry,0.323965126454232
Multigrid Neural Memory,0.294355537494712
Neural Design of Contests and All-Pay Auctions using Multi-Agent Simulation,0.2643693951394972
Geometry-aware Generation of Adversarial and Cooperative Point Clouds,0.3012586775835283
Point Process Flows,0.30219258530630805
Learning Effective Exploration Strategies For Contextual Bandits,0.15111014005263584
From English to Foreign Languages: Transferring Pre-trained Language Models,0.28408657926829617
Leveraging Adversarial Examples to Obtain Robust Second-Order Representations,0.16712148823079892
Multi-Agent Hierarchical Reinforcement Learning for Humanoid Navigation,0.2661375538809432
SemanticAdv: Generating Adversarial Examples via Attribute-Conditional Image Editing,0.26737421326457944
Dual Graph Representation Learning,0.16164098701535137
Semi-Implicit Back Propagation,0.19559085335147613
The Effect of Neural Net Architecture on Gradient Confusion & Training Performance,0.2947762800314086
Frequency Analysis for Graph Convolution Network,0.23788273613126404
A SPIKING SEQUENTIAL MODEL: RECURRENT LEAKY INTEGRATE-AND-FIRE,0.16251167489959337
Expected Tight Bounds for Robust Deep Neural Network Training,0.2493184926018651
Neural Operator Search,0.2908904553792838
Behavior-Guided Reinforcement Learning,0.3245830080933184
"Semi-supervised semantic segmentation needs strong, high-dimensional perturbations",0.19755582522557286
Interpretations are useful: penalizing explanations to align neural networks with prior knowledge,0.2676720846335397
Axial Attention in Multidimensional Transformers,0.31307081247004515
Adversarial Robustness as a Prior for Learned Representations,0.31820361702040456
Equivariant neural networks and equivarification,0.22162669381674427
Do recent advancements in model-based deep reinforcement learning really improve data efficiency?,0.15047668440807752
Efficient meta reinforcement learning via meta goal generation,0.1467866048157451
The Discriminative Jackknife: Quantifying Uncertainty in Deep Learning via Higher-Order Influence Functions,0.2681694234962887
Generative Adversarial Nets for Multiple Text Corpora,0.1967051687437411
Learning Similarity Metrics for Numerical Simulations,0.33060398433967914
Universal Adversarial Attack Using Very Few Test Examples,0.18230045565929734
Improved Generalization Bound of Permutation Invariant Deep Neural Networks,0.1923616051555941
Peer Loss Functions: Learning from Noisy Labels without Knowing Noise Rates,0.2183353890363744
Mode Connectivity and Sparse Neural Networks,0.293530183520857
Generating valid Euclidean distance matrices,0.3731787693422255
GResNet: Graph Residual Network for Reviving Deep GNNs from Suspended Animation,0.18925728417906182
Deep Spike Decoder (DSD),0.14214963370975378
Efficient High-Dimensional Data Representation Learning via Semi-Stochastic Block Coordinate Descent Methods,0.26776338169335173
Towards Controllable and Interpretable Face Completion via  Structure-Aware and Frequency-Oriented Attentive GANs,0.26708233328266134
Why Does Hierarchy (Sometimes) Work So Well in Reinforcement Learning?,0.28750944627723407
Improving Exploration of Deep Reinforcement Learning using Planning for Policy Search,0.15387981078630708
"Improved Training Speed, Accuracy, and Data Utilization via Loss Function Optimization",0.22379663572688613
Knowledge Hypergraphs: Prediction Beyond Binary Relations,0.26091312889549534
FR-GAN: Fair and Robust Training,0.22957597395732326
Unsupervised Intuitive Physics from Past Experiences,0.3191594221816063
Continual Learning with Delayed Feedback,0.19344152175371132
Adapting to Label Shift with Bias-Corrected Calibration,0.31031747556007516
On the Unintended Social Bias of Training Language Generation Models with News Articles,0.13494718217249704
Attacking Graph Convolutional Networks via Rewiring,0.3148512897976354
Modeling Fake News in Social Networks with Deep Multi-Agent Reinforcement Learning,0.14411913738272783
Group-Connected Multilayer Perceptron Networks,0.22026470959027275
Neural ODEs for Image Segmentation with Level Sets,0.2811939405601235
Knowledge Transfer via Student-Teacher Collaboration,0.3215106359479004
VIMPNN: A physics informed neural network for estimating potential energies of out-of-equilibrium systems,0.32268347031244443
AutoLR: A Method for Automatic Tuning of Learning Rate,0.28963172670065324
Continuous Convolutional Neural Network forNonuniform Time Series,0.24114450200605225
Test-Time Training for Out-of-Distribution Generalization,0.4155226211918122
MODELLING   BIOLOGICAL   ASSAYS   WITH ADAPTIVE DEEP KERNEL LEARNING,0.3197196855854426
Hybrid Weight Representation: A Quantization Method Represented with Ternary and Sparse-Large Weights,0.23750391129353898
Stiffness: A New Perspective on Generalization in Neural Networks,0.30735879713130987
POP-Norm: A Theoretically Justified and More Accelerated Normalization Approach,0.21215049018904994
A Generalized Framework of Sequence Generation with Application to Undirected Sequence Models,0.3590526074367546
Pushing the bounds of dropout,0.28488317147021225
CRNet: Image Super-Resolution Using A Convolutional Sparse Coding  Inspired Network,0.13623843402234087
Hierarchical Graph Matching Networks for Deep Graph Similarity Learning,0.18698102797750718
RATE-DISTORTION OPTIMIZATION GUIDED AUTOENCODER FOR GENERATIVE APPROACH,0.14927082959647658
Learning to Recognize the Unseen Visual Predicates,0.3206176109826124
Self-supervised Training of Proposal-based Segmentation via Background Prediction,0.31344464425396185
Constrained Markov Decision Processes via Backward Value Functions,0.32133387888751647
Deep Interaction Processes for Time-Evolving Graphs,0.14024769697797362
On summarized validation curves and generalization,0.18330640157733627
The Visual Task Adaptation Benchmark,0.33814962256116077
SPREAD  DIVERGENCE,0.24872990639046524
Adversarially learned anomaly detection for time series data,0.19190073563117496
CEB Improves Model Robustness,0.27235447700216964
Mildly Overparametrized Neural Nets can Memorize Training Data Efficiently,0.20732306530496478
Data-Driven Approach to Encoding and Decoding 3-D Crystal Structures,0.3791732164330012
Mean Field Models for Neural Networks in Teacher-student Setting,0.22552820680411598
A novel Bayesian estimation-based word embedding model for sentiment analysis,0.19388760854264314
Improving Gradient Estimation in Evolutionary Strategies With Past Descent Directions,0.25937658642935135
Few-Shot Few-Shot Learning and the role of Spatial Attention,0.16145726182862785
Generative Cleaning Networks with Quantized Nonlinear Transform  for  Deep Neural Network Defense,0.2648375633409264
Clustered Reinforcement Learning,0.2837338061247025
Auto Completion of User Interface Layout Design Using Transformer-Based Tree Decoders,0.22343558261062776
Visual Imitation with Reinforcement Learning using Recurrent Siamese Networks,0.23056904021810484
Deep Graph Translation,0.25043991033684754
GAN-based Gaussian Mixture Model Responsibility Learning,0.1622543044779845
CROSS-DOMAIN CASCADED DEEP TRANSLATION,0.3484588894657186
Mean-field Behaviour of Neural Tangent Kernel for Deep Neural Networks,0.2954317178208296
NORML: Nodal Optimization for Recurrent Meta-Learning,0.1459723698273776
Programmable Neural Network Trojan for Pre-trained Feature Extractor,0.20505607423069852
Contextual Inverse Reinforcement Learning,0.31590634060724077
Convolutional Bipartite Attractor Networks,0.24408648163422023
DeepSimplex: Reinforcement Learning of Pivot Rules Improves the Efficiency of Simplex Algorithm in Solving Linear Programming Problems,0.18990647228556296
Temporal-difference learning for nonlinear value function approximation in the lazy training regime,0.26968102141756445
Off-policy Multi-step Q-learning,0.21602804153002375
Towards Interpretable Molecular Graph Representation Learning,0.24148182919601743
Effective Mechanism to Mitigate Injuries During NFL Plays ,0.11669351768724553
Ecological Reinforcement Learning,0.2648896661336773
CP-GAN: Towards a Better Global Landscape of GANs,0.3127228479263674
Learning Semantically Meaningful Representations Through Embodiment,0.20799926983945097
Graph Warp Module: an Auxiliary Module for Boosting the Power of Graph Neural Networks in Molecular Graph Analysis,0.3587898945425552
End-To-End Input Selection for Deep Neural Networks,0.19683196786295687
Learning Curves for Deep Neural Networks: A field theory perspective,0.2612456912652257
Regional based query in graph active learning,0.23313825117009715
Analysis and Interpretation of Deep CNN Representations as Perceptual Quality Features,0.23756773682106175
Dynamical System Embedding for Efficient Intrinsically Motivated Artificial Agents,0.26725905647424464
Network Pruning for Low-Rank Binary Index,0.22397626141445093
Attention Privileged Reinforcement Learning for Domain Transfer,0.216950647825795
Wildly Unsupervised Domain Adaptation and Its Powerful and Efficient Solution,0.1877762438416483
"Deep RL for Blood Glucose Control: Lessons, Challenges, and Opportunities",0.20908534395878584
Learning Likelihoods with Conditional Normalizing Flows ,0.3752445874099897
Detecting Out-of-Distribution Inputs to Deep Generative Models Using Typicality,0.3577044548805268
Scaleable input gradient regularization for adversarial robustness,0.2634497803161794
Weakly-Supervised Trajectory Segmentation for Learning Reusable Skills,0.2750788184794877
Compositional Visual Generation with Energy Based Models,0.3547410089810953
Fourier networks for uncertainty estimates and out-of-distribution detection,0.222967570777472
Finding Winning Tickets with Limited (or No) Supervision,0.31933255483989736
DASGrad: Double Adaptive Stochastic Gradient,0.215238885372135
Towards Modular Algorithm Induction,0.12717506081153293
PROVABLY BENEFITS OF DEEP HIERARCHICAL RL,0.18606538429945155
Effects of Linguistic Labels on Learned Visual Representations in Convolutional Neural Networks: Labels matter!,0.33815933483807215
What Can Learned Intrinsic Rewards Capture?,0.27064685029032953
Neural Clustering Processes,0.3357939508093653
Pre-training as Batch Meta Reinforcement Learning with tiMe ,0.20698104720803778
Multi-Task Learning via Scale Aware Feature Pyramid Networks and Effective Joint Head,0.16136393153631937
BANANAS: Bayesian Optimization with Neural Networks for Neural Architecture Search,0.16458889259230072
Isolating Latent Structure with Cross-population Variational Autoencoders,0.2654331176431755
Stabilizing Off-Policy Reinforcement Learning with Conservative Policy Gradients,0.22224422706884908
When Covariate-shifted Data Augmentation Increases Test Error And How to Fix It,0.3315604010637574
Learning robust visual representations using data augmentation invariance,0.2611612465298376
Learning to Generate Grounded Visual Captions without Localization Supervision,0.2936611307602033
On Empirical Comparisons of Optimizers for Deep Learning,0.41481667357388996
LEARNING DIFFICULT PERCEPTUAL TASKS WITH HODGKIN-HUXLEY NETWORKS,0.27636955734437385
Adversarial Robustness Against the Union of Multiple Perturbation Models,0.29705602134290343
LightPAFF: A Two-Stage Distillation Framework for Pre-training and Fine-tuning,0.32652574290148123
LocalGAN: Modeling Local Distributions for Adversarial Response Generation,0.2016596644709982
Partial Simulation for Imitation Learning,0.2549012235803733
Progressive Upsampling Audio Synthesis via Effective Adversarial Training,0.24136717097633992
A Quality-Diversity Controllable GAN for Text Generation,0.1289623951047979
Unsupervised-Learning of time-varying features,0.15259347813091664
Improving Visual Relation Detection using Depth Maps,0.279756328848594
DeepAGREL: Biologically plausible deep learning via direct reinforcement,0.2991805651968864
Learn Interpretable Word Embeddings Efficiently with von Mises-Fisher Distribution,0.194556947982948
Mirror Descent View For Neural Network Quantization,0.249282683104876
Topological Autoencoders,0.3923927271741706
Utilizing Edge Features in Graph Neural Networks via Variational Information Maximization,0.23047230747415337
Redundancy-Free Computation Graphs for Graph Neural Networks,0.30246065135877337
Long History Short-Term Memory for Long-Term Video Prediction,0.26356364889937695
How the Softmax Activation Hinders the Detection of Adversarial and Out-of-Distribution Examples in Neural Networks,0.1499836760546926
Solving Packing Problems by Conditional Query Learning,0.20259738113521944
Context Based Machine Translation With Recurrent Neural Network For English-Amharic Translation ,0.16563608082527692
"Long-term planning, short-term adjustments",0.19465014725243437
Boosting Network: Learn by Growing Filters and Layers via SplitLBI,0.20019410885254416
MULTI-STAGE INFLUENCE FUNCTION,0.36402073931540324
$\ell_1$ Adversarial Robustness Certificates: a Randomized Smoothing Approach,0.2381440382435931
Scaling Up Neural Architecture Search with Big Single-Stage Models,0.3802523392008377
CONTRIBUTION OF INTERNAL REFLECTION IN LANGUAGE EMERGENCE WITH AN UNDER-RESTRICTED SITUATION,0.2038143903933461
MIM: Mutual Information Machine,0.27274707501469236
Variable Complexity in the Univariate and Multivariate Structural Causal Model,0.2556138121917581
Copy That! Editing Sequences by Copying Spans,0.33199529103261566
OmniNet: A unified architecture for multi-modal multi-task learning,0.18571637207760305
QGAN: Quantize Generative Adversarial Networks to Extreme low-bits,0.20661719919766272
Imagine That! Leveraging Emergent Affordances for Tool Synthesis in Reaching Tasks,0.2181081392385314
Enhancing Attention with Explicit Phrasal Alignments,0.24005362768613134
A GOODNESS OF FIT MEASURE FOR GENERATIVE NETWORKS,0.24006699589131358
Learning Neural Causal Models from Unknown Interventions,0.45019874419136374
SLM Lab: A Comprehensive Benchmark and Modular Software Framework for Reproducible Deep Reinforcement Learning,0.23203218725745825
A⋆MCTS: SEARCH WITH THEORETICAL GUARANTEE USING POLICY AND VALUE FUNCTIONS,0.15653634173963402
Faster Neural Network Training with Data Echoing,0.40033083238922496
Sparse Weight Activation Training,0.30089657883479437
BOOSTING ENCODER-DECODER CNN FOR INVERSE PROBLEMS,0.2409261749209969
Unsupervised Spatiotemporal Data Inpainting,0.20408459760183606
Deep geometric matrix completion:  Are we doing it right?,0.20666496024462042
Predictive Coding for Boosting Deep Reinforcement Learning with Sparse Rewards,0.19343435949838766
Improved Structural Discovery and Representation Learning of Multi-Agent Data,0.26969226018714093
Laplacian Denoising Autoencoder,0.32660051577448973
A Boolean Task Algebra for Reinforcement Learning,0.24313293791605825
"On Iterative Neural Network Pruning, Reinitialization, and the Similarity of Masks",0.17617706113298667
Semantics Preserving Adversarial Attacks,0.2644246868562066
Unified recurrent network for many feature types,0.1672708778058306
How noise affects the Hessian spectrum in overparameterized neural networks,0.21256303849037
Symmetric-APL Activations: Training Insights and Robustness to Adversarial Attacks,0.19578855841075302
Temporal Probabilistic Asymmetric Multi-task Learning,0.2925740491875526
Learning Deep-Latent Hierarchies by Stacking Wasserstein Autoencoders,0.22311602438945105
Feature Selection using Stochastic Gates,0.29664884245984136
Stablizing Adversarial Invariance Induction by Discriminator Matching,0.21107886617085936
Revisiting Gradient Episodic Memory for Continual Learning,0.11482087704397284
"Unifying Question Answering, Text Classification, and Regression via Span Extraction",0.34440091572105125
Reinforcement Learning with Probabilistically Complete Exploration,0.23395073931662086
Global Momentum Compression for Sparse Communication in Distributed SGD,0.24861542943133685
Quantifying uncertainty with GAN-based priors,0.21211375055098727
Analyzing Privacy Loss in Updates of Natural Language Models,0.2996508187315087
Layer Flexible Adaptive Computation Time for Recurrent Neural Networks,0.21914312934246363
Gumbel-Matrix Routing for Flexible Multi-task Learning,0.23141975517199204
"OPTIMAL TRANSPORT, CYCLEGAN, AND PENALIZED LS FOR UNSUPERVISED LEARNING IN INVERSE PROBLEMS",0.2753564367506536
Stabilizing DARTS with Amended Gradient Estimation on Architectural Parameters,0.29897292202396303
Why ADAM Beats SGD for Attention Models	,0.27989143273707984
Multi-Sample Dropout for Accelerated Training and Better Generalization,0.14981832143640703
Prototype Recalls for Continual Learning,0.22319233036284375
Learning Surrogate Losses,0.30979312162480516
Recurrent Independent Mechanisms,0.3749027034066438
Anomaly Detection Based on Unsupervised Disentangled Representation Learning in Combination with Manifold Learning,0.18133054198908188
Stochastic Mirror Descent on Overparameterized Nonlinear Models,0.292331083470719
On the implicit minimization of alternative loss functions when training deep networks,0.20105164412598486
Minimally distorted Adversarial Examples with a Fast Adaptive Boundary Attack,0.31054100491453535
Octave Graph Convolutional Network,0.24685707847459412
"Lift-the-flap: what, where and when for context reasoning",0.246916132514536
The Dynamics of Signal Propagation in Gated Recurrent Neural Networks,0.3888089645839876
WaveFlow: A Compact Flow-based Model for Raw Audio,0.288197946623703
Identifying Weights and Architectures of Unknown ReLU Networks,0.30046550736436994
On PAC-Bayes Bounds for Deep Neural Networks using the Loss Curvature,0.13614522527711023
RoBERTa: A Robustly Optimized BERT Pretraining Approach,0.41411041118569947
A Coordinate-Free Construction of Scalable Natural Gradient,0.3006129147495496
Evaluating and Calibrating Uncertainty Prediction in Regression Tasks,0.2013488331008219
Why Does the VQA Model Answer No?: Improving Reasoning through Visual and Linguistic Inference,0.28759853237480776
Modeling Winner-Take-All Competition in Sparse Binary Projections,0.2778716636851291
When Robustness Doesn’t Promote Robustness: Synthetic vs. Natural Distribution Shifts on ImageNet,0.20875554411794794
Perturbations are not Enough: Generating Adversarial Examples with Spatial Distortions,0.20308097867126276
Visual Explanation for Deep Metric Learning,0.2625717939565711
Continual Learning via Neural Pruning,0.3221402999280144
Continual Learning using the SHDL Framework with Skewed Replay Distributions,0.1608172910664656
Goten: GPU-Outsourcing Trusted Execution of Neural Network Training and Prediction,0.1477122842323736
One-way prototypical networks,0.2310482972316736
FLUID FLOW MASS TRANSPORT FOR GENERATIVE NETWORKS,0.19643979655870553
Improving Model Compatibility of Generative Adversarial Networks by Boundary Calibration,0.2489543347871629
Generative Imputation and Stochastic Prediction,0.3264820854403038
Denoising Improves Latent Space Geometry in Text Autoencoders,0.3654421163586098
Information-Theoretic Local Minima Characterization and Regularization,0.3956660378143047
Wider Networks Learn Better Features,0.24589673640123855
GENERALIZATION GUARANTEES FOR NEURAL NETS VIA HARNESSING THE LOW-RANKNESS OF JACOBIAN,0.26714302677840135
Implicit competitive regularization in GANs,0.32758639738496864
Efficient Content-Based Sparse Attention with Routing Transformers,0.37095059371766376
Implicit Rugosity Regularization via Data Augmentation,0.2626354245755526
Balancing Cost and Benefit with Tied-Multi Transformers,0.17562191157735813
Learning to Learn Kernels with Variational Random Features,0.30980851611545807
Learning Numeral Embedding,0.2659875752675222
Label Cleaning with Likelihood Ratio Test,0.2015126022146799
Fast Task Adaptation for Few-Shot Learning,0.24154326056118477
Using Objective Bayesian Methods to Determine the Optimal Degree of Curvature within the Loss Landscape,0.18308728990108356
VIDEO AFFECTIVE IMPACT PREDICTION WITH MULTIMODAL FUSION AND LONG-SHORT TEMPORAL CONTEXT,0.11854382228500242
UNITER: Learning UNiversal Image-TExt Representations,0.2943947637189246
Knowledge Graph Embedding: A Probabilistic Perspective and Generalization Bounds,0.20035621479228297
BUZz: BUffer Zones for defending  adversarial examples in image classification,0.23996291572581838
Domain Aggregation Networks for Multi-Source Domain Adaptation,0.250673645813421
Privacy-preserving Representation Learning by Disentanglement,0.12339823968920777
Angular Visual Hardness,0.3478272292187062
Autoencoders and Generative Adversarial Networks for Imbalanced Sequence Classification,0.21593744690783073
Multiagent Reinforcement Learning in Games with an Iterated Dominance Solution,0.3406946204035604
Blockwise Adaptivity:  Faster Training and Better Generalization in Deep Learning,0.277677790945506
Self-Educated Language Agent with Hindsight Experience Replay for Instruction Following,0.2956650410571743
Policy path programming,0.20379364484083787
Extreme Triplet Learning: Effectively Optimizing Easy Positives and Hard Negatives,0.30217274403850175
MONET: Debiasing Graph Embeddings via the Metadata-Orthogonal Training Unit,0.36980058383302516
DYNAMIC SELF-TRAINING FRAMEWORK  FOR GRAPH CONVOLUTIONAL NETWORKS,0.2743109006676439
TOWARDS FEATURE SPACE ADVERSARIAL ATTACK,0.4089048078815687
DIVA: Domain Invariant Variational Autoencoder,0.3267042801082685
Optimal Attacks on Reinforcement Learning Policies,0.31198474197298165
Recurrent Event Network : Global Structure Inference Over Temporal Knowledge Graph,0.24699506506314217
Continual Learning with Gated Incremental Memories for Sequential Data Processing,0.17401973136024665
Context-Aware Object Detection With Convolutional Neural Networks,0.22002563304246736
Resizable Neural Networks,0.25850981555452107
SPROUT: Self-Progressing Robust Training,0.2324797617793166
FALCON: Fast and Lightweight Convolution for Compressing and Accelerating CNN,0.20343313041798888
Conditional Invertible Neural Networks for Guided Image Generation,0.34232253071444196
Domain-Independent Dominance of Adaptive Methods,0.37954097463508235
Potential Flow Generator with $L_2$ Optimal Transport Regularity for Generative Models,0.30594500929801227
Power up! Robust Graph Convolutional Network based on Graph Powering,0.18005752610897596
